,Time,Battery,Cycle,Temperature,Cutoff,Discharge_Current,Re,Rct,Capacity,SOH,SOH_Diff,EOL,RUL,RUL_Diff
20,2008-04-25 12:03:44,5,21,24,2.0,2.0,0.048086960073381944,0.0697134641311117,1.7676172924938447,95.737,0.28699999999999193,91,70,-1.0
21,2008-04-25 20:03:55,5,22,24,2.0,2.0,0.04815104655957722,0.06772207819825936,1.762668359743147,95.469,-0.2680000000000007,91,69,-1.0
22,2008-04-26 01:04:35,5,23,24,2.0,2.0,0.04759013382319219,0.06914272874669278,1.7517304870664143,94.876,-0.5929999999999893,91,68,-1.0
23,2008-04-26 05:57:35,5,24,24,2.0,2.0,0.04764024061757782,0.06898277923910441,1.7418496047960008,94.341,-0.5350000000000108,91,67,-1.0
24,2008-04-26 10:58:25,5,25,24,2.0,2.0,0.04842436953177311,0.07249983749010006,1.7360913511847138,94.029,-0.3119999999999976,91,66,-1.0
25,2008-04-29 12:15:56,5,26,24,2.0,2.0,0.04893386185534073,0.06795990180113623,1.7936240148573608,97.146,3.1170000000000044,91,65,-1.0
26,2008-04-29 17:05:27,5,27,24,2.0,2.0,0.049323007176718225,0.06895642914528509,1.7831890223273275,96.58,-0.5660000000000025,91,64,-1.0
27,2008-04-29 22:00:04,5,28,24,2.0,2.0,0.04912202877042455,0.06890956847456893,1.7673642076278957,95.723,-0.8569999999999993,91,63,-1.0
28,2008-04-30 02:43:55,5,29,24,2.0,2.0,0.047859449246718755,0.06977255608528674,1.7570177850353066,95.163,-0.5600000000000023,91,62,-1.0
29,2008-04-30 07:41:42,5,30,24,2.0,2.0,0.04887229013423192,0.06876809153866811,1.7468706179837907,94.613,-0.5499999999999972,91,61,-1.0
30,2008-04-30 12:28:49,5,31,24,2.0,2.0,0.048296439195350184,0.0673151471016695,1.7417172507457144,94.334,-0.27899999999999636,91,60,-1.0
31,2008-04-30 17:20:16,5,32,24,2.0,2.0,0.04814709226602492,0.0684158918231915,1.7364225056478186,94.047,-0.28700000000000614,91,59,-1.0
32,2008-04-30 22:14:54,5,33,24,2.0,2.0,0.04845430020206581,0.06777935051052719,1.7263217239235826,93.5,-0.546999999999997,91,58,-1.0
33,2008-05-01 03:15:33,5,34,24,2.0,2.0,0.04868025293328389,0.06583444846364324,1.7158065389330133,92.931,-0.5690000000000026,91,57,-1.0
34,2008-05-01 08:16:03,5,35,24,2.0,2.0,0.049918728983506716,0.06876463309502395,1.710533351135192,92.645,-0.28600000000000136,91,56,-1.0
35,2008-05-01 13:14:24,5,36,24,2.0,2.0,0.04943664953959982,0.06892300885560772,1.706014499648521,92.4,-0.24499999999999034,91,55,-1.0
36,2008-05-01 18:11:10,5,37,24,2.0,2.0,0.04940333988784369,0.06864846238725138,1.7003110272642588,92.092,-0.30800000000000693,91,54,-1.0
37,2008-05-01 23:10:15,5,38,24,2.0,2.0,0.04915501980244644,0.06913086863703587,1.6945798601797895,91.781,-0.31099999999999284,91,53,-1.0
38,2008-05-02 03:53:34,5,39,24,2.0,2.0,0.04870161283727027,0.06859455507457586,1.6849029086609286,91.257,-0.5240000000000009,91,52,-1.0
39,2008-05-02 08:44:40,5,40,24,2.0,2.0,0.04885677345766941,0.06871570767989431,1.6744741591159717,90.692,-0.5650000000000119,91,51,-1.0
40,2008-05-02 13:43:05,5,41,24,2.0,2.0,0.0506497585783765,0.06853536104799454,1.6745692479879102,90.697,0.005000000000009663,91,50,-1.0
41,2008-05-02 19:07:48,5,42,24,2.0,2.0,0.050118814742107526,0.07301041089661342,1.663716375981405,90.11,-0.5870000000000033,91,49,-1.0
42,2008-05-02 23:24:17,5,43,24,2.0,2.0,0.04913242687695094,0.0693303248319639,1.659013868748246,89.855,-0.25499999999999545,91,48,-1.0
43,2008-05-03 04:13:08,5,44,24,2.0,2.0,0.049633135916243465,0.06881429671018138,1.6538540573335014,89.575,-0.28000000000000114,91,47,-1.0
44,2008-05-03 09:10:19,5,45,24,2.0,2.0,0.048921290356402275,0.06883931362761586,1.642653782130131,88.969,-0.6060000000000088,91,46,-1.0
45,2008-05-03 14:04:34,5,46,24,2.0,2.0,0.04975125749803476,0.06863892419996058,1.6378578430223698,88.709,-0.2599999999999909,91,45,-1.0
46,2008-05-03 18:58:13,5,47,24,2.0,2.0,0.04915918196298162,0.06906734479973246,1.6327350407099108,88.432,-0.277000000000001,91,44,-1.0
47,2008-05-03 23:42:30,5,48,24,2.0,2.0,0.04970808709656559,0.06830006146095657,1.6277528915533617,88.162,-0.269999999999996,91,43,-1.0
48,2008-05-04 04:41:40,5,49,24,2.0,2.0,0.048950660803835325,0.06963267386152323,1.622125485521159,87.857,-0.3050000000000068,91,42,-1.0
49,2008-05-04 09:40:11,5,50,24,2.0,2.0,0.049808396255372756,0.06902298762939403,1.6113256603765849,87.272,-0.5849999999999937,91,41,-1.0
50,2008-05-04 14:38:13,5,51,24,2.0,2.0,0.05059411389974348,0.06858328460478416,1.6065631397488385,87.014,-0.2580000000000098,91,40,-1.0
51,2008-05-04 19:37:07,5,52,24,2.0,2.0,0.04984421041201089,0.07014070107890119,1.6015142233917594,86.741,-0.27299999999999613,91,39,-1.0
52,2008-05-05 00:35:53,5,53,24,2.0,2.0,0.05006270229203594,0.06979118038789997,1.590369231400328,86.137,-0.6039999999999992,91,38,-1.0
53,2008-05-05 05:28:13,5,54,24,2.0,2.0,0.04921445916482306,0.06990836301107425,1.5857889968242211,85.889,-0.24800000000000466,91,37,-1.0
54,2008-05-05 11:41:31,5,55,24,2.0,2.0,0.05007996435013632,0.07547710929281527,1.5849430707374117,85.843,-0.04599999999999227,91,36,-1.0
55,2008-05-05 20:40:08,5,56,24,2.0,2.0,0.054692185026359336,0.07464599360022733,1.5955263892495937,86.416,0.5729999999999933,91,35,-1.0
56,2008-05-06 01:38:46,5,57,24,2.0,2.0,0.05415675281078651,0.07505843667743599,1.5747301747801037,85.29,-1.1259999999999906,91,34,-1.0
57,2008-05-06 06:37:06,5,58,24,2.0,2.0,0.054542809780562286,0.07592379199991395,1.5649019950937946,84.758,-0.5320000000000107,91,33,-1.0
58,2008-05-06 11:25:21,5,59,24,2.0,2.0,0.053398671864258646,0.07562889610038578,1.5597659473370362,84.479,-0.27899999999999636,91,32,-1.0
59,2008-05-06 16:23:36,5,60,24,2.0,2.0,0.055453259476974714,0.0748392292244765,1.5594815668184234,84.464,-0.015000000000000568,91,31,-1.0
60,2008-05-06 21:21:49,5,61,24,2.0,2.0,0.05703849864055661,0.07445419405660497,1.55468935359061,84.204,-0.2600000000000051,91,30,-1.0
61,2008-05-07 02:17:25,5,62,24,2.0,2.0,0.056951772502699796,0.07706935596260868,1.5488741079890418,83.889,-0.3149999999999977,91,29,-1.0
62,2008-05-07 07:04:02,5,63,24,2.0,2.0,0.05595864562729926,0.07609569637070202,1.538236598942558,83.313,-0.5759999999999934,91,28,-1.0
63,2008-05-07 12:01:49,5,64,24,2.0,2.0,0.05699010907560385,0.07648289029638874,1.527914258251028,82.754,-0.5589999999999975,91,27,-1.0
64,2008-05-07 16:59:29,5,65,24,2.0,2.0,0.057000769180639774,0.07741124519885696,1.5285252629756445,82.787,0.03300000000000125,91,26,-1.0
65,2008-05-07 21:56:09,5,66,24,2.0,2.0,0.05728256542976495,0.07692027721215688,1.522647325284378,82.469,-0.31800000000001205,91,25,-1.0
66,2008-05-08 02:53:49,5,67,24,2.0,2.0,0.0589529203196688,0.07735170203997428,1.5174859938489869,82.189,-0.28000000000000114,91,24,-1.0
67,2008-05-09 12:25:07,5,68,24,2.0,2.0,0.058223361510524915,0.07615092115486195,1.605818899130659,86.974,4.785000000000011,91,23,-1.0
68,2008-05-09 20:28:09,5,69,24,2.0,2.0,0.057798377106990255,0.07518971733166918,1.5638491446744425,84.701,-2.2730000000000103,91,22,-1.0
69,2008-05-10 01:21:56,5,70,24,2.0,2.0,0.0581005359089264,0.07604639902387582,1.5480915247767786,83.847,-0.8539999999999992,91,21,-1.0
70,2008-05-10 06:18:12,5,71,24,2.0,2.0,0.057819391216989646,0.07620792252066097,1.5323755631868592,82.996,-0.8509999999999991,91,20,-1.0
71,2008-05-10 11:16:04,5,72,24,2.0,2.0,0.05729597585562558,0.07603115808018222,1.5269528268489705,82.702,-0.29399999999999693,91,19,-1.0
72,2008-05-10 16:11:56,5,73,24,2.0,2.0,0.057011915661303356,0.07793753101024108,1.5169573017136326,82.161,-0.5409999999999968,91,18,-1.0
73,2008-05-10 21:07:54,5,74,24,2.0,2.0,0.05739160457574554,0.07732083011265528,1.5118975960142693,81.887,-0.2740000000000009,91,17,-1.0
74,2008-05-11 02:05:21,5,75,24,2.0,2.0,0.05669401159445664,0.07756322518442982,1.5065638960681105,81.598,-0.2890000000000015,91,16,-1.0
75,2008-05-11 06:55:27,5,76,24,2.0,2.0,0.05711363659055292,0.07889973426640497,1.5015453526671363,81.326,-0.27200000000000557,91,15,-1.0
76,2008-05-11 11:52:47,5,77,24,2.0,2.0,0.058410674041032944,0.07787942798165798,1.4908444050400238,80.746,-0.5799999999999983,91,14,-1.0
77,2008-05-11 16:49:58,5,78,24,2.0,2.0,0.057206589538471034,0.07814181670188959,1.485868384561201,80.477,-0.26899999999999125,91,13,-1.0
78,2008-05-11 21:47:12,5,79,24,2.0,2.0,0.0568695950036647,0.07851971117292988,1.480413677976106,80.182,-0.2950000000000017,91,12,-1.0
79,2008-05-12 02:36:58,5,80,24,2.0,2.0,0.05758927754908643,0.07858483851402417,1.4752095869031632,79.9,-0.2819999999999965,91,11,-1.0
80,2008-05-12 12:56:34,5,81,24,2.0,2.0,0.05841225795718409,0.07816622903600336,1.4859035988304024,80.479,0.5789999999999935,91,10,-1.0
81,2008-05-12 18:59:59,5,82,24,2.0,2.0,0.058982855797460765,0.07840869791471827,1.4960918298136696,81.031,0.5520000000000067,91,9,-1.0
82,2008-05-12 23:53:17,5,83,24,2.0,2.0,0.05843281496253658,0.07878612106344238,1.4808005946928984,80.202,-0.8290000000000077,91,8,-1.0
83,2008-05-13 04:35:25,5,84,24,2.0,2.0,0.06081675929565647,0.08038388778322308,1.4697543268466824,79.604,-0.597999999999999,91,7,-1.0
84,2008-05-13 09:24:04,5,85,24,2.0,2.0,0.058641305762534054,0.07856327599613487,1.4539012274845928,78.746,-0.8580000000000041,91,6,-1.0
85,2008-05-13 14:20:24,5,86,24,2.0,2.0,0.05925711282693887,0.08002743252583437,1.4541462067235693,78.759,0.01300000000000523,91,5,-1.0
86,2008-05-13 19:04:20,5,87,24,2.0,2.0,0.05877801771423867,0.07918337546950212,1.455023751906683,78.806,0.046999999999997044,91,4,-1.0
87,2008-05-13 23:59:26,5,88,24,2.0,2.0,0.05835227769750316,0.07964710418735362,1.449042163761236,78.482,-0.32399999999999807,91,3,-1.0
88,2008-05-14 04:55:57,5,89,24,2.0,2.0,0.058938187317504366,0.07953792065559018,1.4386709371480566,77.921,-0.5609999999999928,91,2,-1.0
89,2008-05-14 09:52:22,5,90,24,2.0,2.0,0.0584896827626018,0.07964370546866237,1.433445432156979,77.638,-0.28300000000000125,91,1,-1.0
90,2008-05-14 14:35:22,5,91,24,2.0,2.0,0.06134060755888107,0.07733665024296885,1.4333958900838095,77.635,-0.0030000000000001137,91,0,-1.0
91,2008-05-14 19:31:39,5,92,24,2.0,2.0,0.05834271794334396,0.07994246159333938,1.42806487344776,77.346,-0.2890000000000015,91,-1,-1.0
92,2008-05-15 00:27:55,5,93,24,2.0,2.0,0.05979534226516758,0.07964682734703848,1.4229203181741186,77.068,-0.2780000000000058,91,-2,-1.0
93,2008-05-15 05:24:04,5,94,24,2.0,2.0,0.05920398197966059,0.08007181105183933,1.417429032731308,76.77,-0.2980000000000018,91,-3,-1.0
94,2008-05-15 10:20:03,5,95,24,2.0,2.0,0.06134389439332634,0.07989290542746168,1.412409228794446,76.498,-0.27199999999999136,91,-4,-1.0
95,2008-05-15 15:10:59,5,96,24,2.0,2.0,0.05881986188457543,0.07914854798469835,1.412578792940193,76.507,0.009000000000000341,91,-5,-1.0
96,2008-05-15 19:56:47,5,97,24,2.0,2.0,0.060462461899175826,0.08092668356466791,1.4075983731469897,76.238,-0.26900000000000546,91,-6,-1.0
97,2008-05-16 16:54:59,5,98,24,2.0,2.0,0.059630601199984506,0.0850345675980089,1.4333920485221476,77.635,1.3970000000000056,91,-7,-1.0
98,2008-05-16 21:37:39,5,99,24,2.0,2.0,0.06160738568225919,0.08020127504914304,1.4382550176792908,77.898,0.262999999999991,91,-8,-1.0
99,2008-05-17 02:32:13,5,100,24,2.0,2.0,0.060802701783849895,0.08185255727094856,1.4173547174485526,76.766,-1.1319999999999908,91,-9,-1.0
100,2008-05-17 07:25:19,5,101,24,2.0,2.0,0.06147075614169803,0.08170752156365965,1.406981663677643,76.204,-0.5620000000000118,91,-10,-1.0
101,2008-05-17 12:21:15,5,102,24,2.0,2.0,0.062141039518508724,0.08177099146255969,1.4012037783587625,75.891,-0.3129999999999882,91,-11,-1.0
102,2008-05-17 17:15:37,5,103,24,2.0,2.0,0.059631149799839814,0.08257600572707498,1.3967008232726328,75.648,-0.2430000000000092,91,-12,-1.0
103,2008-05-17 22:10:51,5,104,24,2.0,2.0,0.061083512551729904,0.08239994758407483,1.391284788852726,75.354,-0.29399999999999693,91,-13,-1.0
104,2008-05-18 03:05:19,5,105,24,2.0,2.0,0.06148387399714281,0.08269579716686087,1.3862287677978349,75.08,-0.2740000000000009,91,-14,-1.0
105,2008-05-18 08:00:50,5,106,24,2.0,2.0,0.0617088861822979,0.08329169748855401,1.3804366761974138,74.767,-0.3130000000000024,91,-15,-1.0
106,2008-05-18 12:44:48,5,107,24,2.0,2.0,0.06088889899741356,0.08311038310685015,1.3752364150256224,74.485,-0.2819999999999965,91,-16,-1.0
107,2008-05-18 17:36:29,5,108,24,2.0,2.0,0.06106743458543022,0.08375435203587812,1.3705128024895008,74.229,-0.2560000000000002,91,-17,-1.0
108,2008-05-18 22:31:45,5,109,24,2.0,2.0,0.06084445004689351,0.08308225537417147,1.3705085566270399,74.229,0.0,91,-18,-1.0
109,2008-05-19 03:27:07,5,110,24,2.0,2.0,0.06351594916063175,0.08411816433198452,1.3647355108681518,73.916,-0.3130000000000024,91,-19,-1.0
110,2008-05-19 15:34:33,5,111,24,2.0,2.0,0.06270549893166993,0.08838724457648714,1.375392016895762,74.493,0.5769999999999982,91,-20,-1.0
111,2008-05-19 20:59:48,5,112,24,2.0,2.0,0.06290811148891039,0.08731997451536148,1.3861115151535393,75.074,0.5810000000000031,91,-21,-1.0
112,2008-05-20 01:16:42,5,113,24,2.0,2.0,0.05609876336075707,0.0751803131352498,1.3698500035838939,74.193,-0.8810000000000002,91,-22,-1.0
113,2008-05-20 06:12:06,5,114,24,2.0,2.0,0.05438777538615831,0.07604192318654494,1.3647827949260758,73.919,-0.2740000000000009,91,-23,-1.0
114,2008-05-20 11:07:23,5,115,24,2.0,2.0,0.054476476622608364,0.07673140547029404,1.3543220466259964,73.352,-0.5669999999999931,91,-24,-1.0
115,2008-05-20 15:57:27,5,116,24,2.0,2.0,0.05599607903184257,0.07651440849093617,1.3546417018378962,73.37,0.018000000000000682,91,-25,-1.0
116,2008-05-20 20:50:39,5,117,24,2.0,2.0,0.052279965818119264,0.07486615123258515,1.3547039213192407,73.373,0.0030000000000001137,91,-26,-1.0
117,2008-05-21 01:39:38,5,118,24,2.0,2.0,0.05350804531294866,0.07610419438082021,1.349314997503458,73.081,-0.2920000000000016,91,-27,-1.0
118,2008-05-21 06:24:27,5,119,24,2.0,2.0,0.053892806183993766,0.07778309560578801,1.3441891937970554,72.803,-0.2780000000000058,91,-28,-1.0
119,2008-05-21 11:18:06,5,120,24,2.0,2.0,0.05500261254176024,0.0770552542641119,1.3389913790695755,72.522,-0.2809999999999917,91,-29,-1.0
120,2008-05-21 16:10:21,5,121,24,2.0,2.0,0.055477936916064945,0.07700167355105111,1.3389145230206971,72.518,-0.0040000000000048885,91,-30,-1.0
121,2008-05-21 21:02:09,5,122,24,2.0,2.0,0.055131598162180676,0.07705565644815345,1.3340066759761655,72.252,-0.26600000000000534,91,-31,-1.0
122,2008-05-22 01:42:59,5,123,24,2.0,2.0,0.05581143896033036,0.07655193817591452,1.3286444309174914,71.961,-0.2909999999999968,91,-32,-1.0
123,2008-05-22 06:32:40,5,124,24,2.0,2.0,0.05517339070760031,0.07730223904611441,1.3231708992276219,71.665,-0.29599999999999227,91,-33,-1.0
124,2008-05-22 11:23:22,5,125,24,2.0,2.0,0.05620338276580351,0.07843574895859332,1.3181691588445197,71.394,-0.2710000000000008,91,-34,-1.0
125,2008-05-22 16:17:58,5,126,24,2.0,2.0,0.054122848764169285,0.07853439066990606,1.3184664436640334,71.41,0.015999999999991132,91,-35,-1.0
126,2008-05-22 20:59:50,5,127,24,2.0,2.0,0.05545823824882687,0.07866069372174239,1.318293040102702,71.401,-0.009000000000000341,91,-36,-1.0
127,2008-05-23 12:13:16,5,128,24,2.0,2.0,0.057849417299627566,0.08078773867849699,1.323872422244268,71.703,0.3020000000000067,91,-37,-1.0
128,2008-05-23 20:14:29,5,129,24,2.0,2.0,0.05861499608457943,0.0815465143150512,1.3601216766554785,73.666,1.9629999999999939,91,-38,-1.0
129,2008-05-24 01:09:21,5,130,24,2.0,2.0,0.05514590684509453,0.08131922130895523,1.3395306867947354,72.551,-1.1149999999999949,91,-39,-1.0
130,2008-05-24 06:00:20,5,131,24,2.0,2.0,0.060395218506932496,0.08118649064632041,1.3290286565120697,71.982,-0.5690000000000026,91,-40,-1.0
131,2008-05-24 10:42:50,5,132,24,2.0,2.0,0.05837332151817875,0.08168688613354813,1.3236741274998955,71.692,-0.29000000000000625,91,-41,-1.0
132,2008-05-24 15:31:10,5,133,24,2.0,2.0,0.058915317530095296,0.08242888973447615,1.318633896753293,71.419,-0.27299999999999613,91,-42,-1.0
133,2008-05-24 20:21:13,5,134,24,2.0,2.0,0.05679308055986898,0.08277241951062583,1.3134751321324272,71.14,-0.27899999999999636,91,-43,-1.0
134,2008-05-25 01:06:49,5,135,24,2.0,2.0,0.061548802456462645,0.08166650115809095,1.3132020634442203,71.125,-0.015000000000000568,91,-44,-1.0
135,2008-05-25 05:57:17,5,136,24,2.0,2.0,0.05815785715365463,0.08076638409033879,1.3077959946944353,70.832,-0.29300000000000637,91,-45,-1.0
136,2008-05-25 10:51:37,5,137,24,2.0,2.0,0.05998242374388253,0.08040837607181418,1.3030329186405918,70.574,-0.25799999999999557,91,-46,-1.0
137,2008-05-25 15:37:08,5,138,24,2.0,2.0,0.06032121649663735,0.080340961111739,1.3033573559038205,70.592,0.018000000000000682,91,-47,-1.0
138,2008-05-25 20:23:04,5,139,24,2.0,2.0,0.05960681398165175,0.08219508357127864,1.3034100438655642,70.595,0.0030000000000001137,91,-48,-1.0
139,2008-05-26 01:13:02,5,140,24,2.0,2.0,0.061154671315268125,0.0812995137183745,1.2978870806495706,70.296,-0.2989999999999924,91,-49,-1.0
140,2008-05-26 06:01:08,5,141,24,2.0,2.0,0.05499483450370441,0.08325251281361706,1.2980735056918902,70.306,0.009999999999990905,91,-50,-1.0
141,2008-05-26 10:44:38,5,142,24,2.0,2.0,0.058456129317427746,0.08270193673891646,1.293463613844243,70.056,-0.25,91,-51,-1.0
142,2008-05-26 15:30:43,5,143,24,2.0,2.0,0.05880084419395591,0.08236983437565949,1.288003392619118,69.76,-0.29599999999999227,91,-52,-1.0
143,2008-05-26 20:21:04,5,144,24,2.0,2.0,0.05898388938334406,0.08252211755101288,1.2874525221379407,69.73,-0.030000000000001137,91,-53,-1.0
144,2008-05-27 15:52:41,5,145,24,2.0,2.0,0.057823749393303175,0.08975687046479841,1.3090153642307354,70.898,1.1679999999999922,91,-54,-1.0
145,2008-05-27 20:45:42,5,146,24,2.0,2.0,0.05003573195803179,0.07479234613687553,1.3250793286429356,71.768,0.8700000000000045,91,-55,-1.0
0,2008-04-18 21:10:19,6,1,24,2.2,2.0,0.06561684946388616,0.0886832084583472,1.979626548250818,97.753,5.533000000000001,67,66,-1.0
1,2008-04-19 02:29:09,6,2,24,2.2,2.0,0.0626250732462495,0.08533725531470857,1.9575499080884022,96.662,-1.090999999999994,67,65,-1.0
2,2008-04-19 07:47:15,6,3,24,2.2,2.0,0.062249571082343746,0.08440849663820382,1.9458150170787551,96.083,-0.5790000000000077,67,64,-1.0
3,2008-04-19 13:01:42,6,4,24,2.2,2.0,0.062201023860373954,0.08437084638397113,1.9242461121680094,95.018,-1.0649999999999977,67,63,-1.0
4,2008-04-19 18:27:29,6,5,24,2.2,2.0,0.06207350175489952,0.0838418603746595,1.9459811331421641,96.091,1.0729999999999933,67,62,-1.0
5,2008-04-19 23:41:55,6,6,24,2.2,2.0,0.06200595535926761,0.08243346882486241,1.901407930553079,93.89,-2.2009999999999934,67,61,-1.0
6,2008-04-20 04:54:41,6,7,24,2.2,2.0,0.06251817310661875,0.08413790663872997,1.878674213680085,92.768,-1.1219999999999999,67,60,-1.0
7,2008-04-20 10:16:28,6,8,24,2.2,2.0,0.060953270532872306,0.08269288603896705,1.8683061328264219,92.256,-0.5120000000000005,67,59,-1.0
8,2008-04-20 15:37:05,6,9,24,2.2,2.0,0.06236564071812447,0.08389054593182355,1.8560244070082998,91.649,-0.6069999999999993,67,58,-1.0
9,2008-04-20 20:50:38,6,10,24,2.2,2.0,0.0623876560738503,0.08427447476572261,1.8451997961855777,91.115,-0.534000000000006,67,57,-1.0
10,2008-04-21 02:15:02,6,11,24,2.2,2.0,0.06209144685667864,0.08164302964777198,1.857228890885317,91.709,0.5940000000000083,67,56,-1.0
11,2008-04-22 15:33:49,6,12,24,2.2,2.0,0.06356536156604609,0.08150834385680611,1.9247760889090635,95.044,3.3349999999999937,67,55,-1.0
12,2008-04-22 20:26:18,6,13,24,2.2,2.0,0.06294168193775251,0.08199172562670037,1.8822317526092551,92.943,-2.100999999999999,67,54,-1.0
13,2008-04-23 01:18:11,6,14,24,2.2,2.0,0.0628654066217946,0.08144682676052387,1.855276687885587,91.612,-1.331000000000003,67,53,-1.0
14,2008-04-23 06:18:19,6,15,24,2.2,2.0,0.06291524637705144,0.08277116642147596,1.8392508917181876,90.821,-0.7909999999999968,67,52,-1.0
15,2008-04-23 11:08:00,6,16,24,2.2,2.0,0.06307762333013402,0.08287146905081498,1.8185396073994429,89.798,-1.0229999999999961,67,51,-1.0
16,2008-04-23 16:06:25,6,17,24,2.2,2.0,0.0627995855607608,0.0818468337271938,1.8134770059567056,89.548,-0.25,67,50,-1.0
17,2008-04-23 21:02:58,6,18,24,2.2,2.0,0.06308360062643197,0.08264257683503572,1.7971018450305436,88.74,-0.8080000000000069,67,49,-1.0
18,2008-04-24 01:51:33,6,19,24,2.2,2.0,0.06313290641362876,0.0837217579093773,1.7810046294120476,87.945,-0.7950000000000017,67,48,-1.0
19,2008-04-24 06:50:00,6,20,24,2.2,2.0,0.06336352421336121,0.0837975537463188,1.7710130422682329,87.451,-0.4939999999999998,67,47,-1.0
20,2008-04-24 11:49:24,6,21,24,2.2,2.0,0.06264078681571249,0.08299028292337617,1.7604712448170943,86.931,-0.519999999999996,67,46,-1.0
21,2008-04-24 16:45:56,6,22,24,2.2,2.0,0.06395085325023771,0.0832684036551876,1.7502913788006587,86.428,-0.5030000000000001,67,45,-1.0
22,2008-04-24 21:38:11,6,23,24,2.2,2.0,0.061914442984428886,0.0827944269463386,1.7394925037732578,85.895,-0.5330000000000013,67,44,-1.0
23,2008-04-25 12:03:44,6,24,24,2.2,2.0,0.06223664045181756,0.08227519539898062,1.7546766553637203,86.645,0.75,67,43,-1.0
24,2008-04-25 20:03:55,6,25,24,2.2,2.0,0.06368589032225634,0.08410980261203092,1.7659390941842175,87.201,0.5559999999999974,67,42,-1.0
25,2008-04-26 01:04:35,6,26,24,2.2,2.0,0.06394139531038306,0.08439590554803003,1.7337887419624838,85.613,-1.5879999999999939,67,41,-1.0
26,2008-04-26 05:57:35,6,27,24,2.2,2.0,0.06334074841835481,0.08443325960211569,1.713325912040734,84.603,-1.0100000000000051,67,40,-1.0
27,2008-04-26 10:58:25,6,28,24,2.2,2.0,0.06261533272747599,0.0839721783477321,1.7024077813673466,84.064,-0.5390000000000015,67,39,-1.0
28,2008-04-29 12:15:56,6,29,24,2.2,2.0,0.0659851482712769,0.08205908433058269,1.82371946178183,90.054,5.990000000000009,67,38,-1.0
29,2008-04-29 17:05:27,6,30,24,2.2,2.0,0.06584265367322818,0.08228467898593818,1.8081284050314708,89.284,-0.769999999999996,67,37,-1.0
